id,name,description,res_id,type,cd,max_stack,stackable,weight,sell_price,stall_price_lower_limit,stall_price_upper_limit,quality,is_visible
10412202,water attribute proficiency (water),"A pet book that can only be read by Water attribute pets. It enables the pet to execute Water Attribute Mastery, which grants both the pet and its owner 20% Water Attribute Enhancement for 60 seconds.",10412201.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412203,water attribute mastery (water),"A pet book that can only be read by Water attribute pets. It enables the pet to execute Water Attribute Proficiency, which grants both the pet and its owner 20% bonus damage to Water attribute targets and 20% Water Resistance for 60 seconds.",10412201.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412204,cold bolt (water),"A pet book that can only be read by Water attribute pets. It enables the pet to execute Cold Bolt, which summons cold bolts from above and deals Water magic damage that is equivalent to 600% of the pet's M.ATK to a single target.",10412201.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412251,wind attribute attack (wind),"A pet book that can only be read by Wind attribute pets. It enables the pet to execute Wind Attribute Attack, which deals Wind physical damage that is equivalent to 300% of the pet's ATK.",10412251.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412252,wind attribute proficiency (wind),"A pet book that can only be read by Wind attribute pets. It enables the pet to execute Wind Attribute Mastery, which grants both the pet and its owner 20% Wind Attribute Enhancement for 60 seconds.",10412251.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412253,wind attribute mastery (wind),"A pet book that can only be read by Wind attribute pets. It enables the pet to execute Wind Attribute Proficiency, which grants both the pet and its owner 20% bonus damage to Wind attribute targets and 20% Wind Resistance for 60 seconds.",10412251.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412254,lightning bolt (wind),"A pet book that can only be read by Wind attribute pets. It enables the pet to execute Lightning Bolt, which deals Wind magic damage that is equivalent to 600% of the pet's M.ATK to a single target.",10412251.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412301,shadow attribute attack (shadow),"A pet book that can only be read by Shadow attribute pets. It enables the pet to execute Shadow Attribute Attack, which deals Shadow physical damage that is equivalent to 300% of the pet's ATK.",10412301.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412302,shadow attribute proficiency (shadow),"A pet book that can only be read by Shadow attribute pets. It enables the pet to execute Shadow Attribute Mastery, which grants both the pet and its owner 20% Shadow Attribute Enhancement for 60 seconds.",10412301.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412303,shadow attribute mastery (shadow),"A pet book that can only be read by Shadow attribute pets. It enables the pet to execute Shadow Attribute Proficiency, which grants both the pet and its owner 20% bonus damage to Shadow attribute targets and 20% Shadow Resistance for 60 seconds.",10412301.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412304,shadow bolt (shadow),"A pet book that can only be read by Shadow attribute pets. It enables the pet to execute Shadow Bolt, which deals Shadow magic damage that is equivalent to 500% of the pet's M.ATK.",10412301.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412351,ghost attribute attack (ghost),"A pet book that can only be read by Ghost attribute pets. It enables the pet to execute Ghost Attribute Attack, which deals Ghost physical damage that is equivalent to 300% of the pet's ATK.",10412351.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412352,ghost attribute proficiency (ghost),"A pet book that can only be read by Ghost attribute pets. It enables the pet to execute Ghost Attribute Mastery, which grants both the pet and its owner 20% Ghost Attribute Enhancement for 60 seconds.",10412351.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412353,ghost attribute mastery (ghost),"A pet book that can only be read by Ghost attribute pets. It enables the pet to execute Ghost Attribute Proficiency, which grants both the pet and its owner 20% bonus damage to Ghost attribute targets and 20% Ghost Resistance for 60 seconds.",10412351.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412354,soul strike (ghost),"A pet book that can only be read by Ghost attribute pets. It enables the pet to execute Soul Strike, which summons holy spirits and deals Ghost magic damage that is equivalent to 400% of the pet's M.ATK to a single target. Deals an additional 50% bonus damage to Undead targets.",10412351.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412401,poison attribute attack (poison),"A pet book that can only be read by Poison attribute pets. It enables the pet to execute Poison Attribute Attack, which deals Poison physical damage that is equivalent to 300% of the pet's ATK.",10412401.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412402,poison attribute proficiency (poison),"A pet book that can only be read by Poison attribute pets. It enables the pet to execute Poison Attribute Mastery, which grants both the pet and its owner 20% Poison Attribute Enhancement for 60 seconds.",10412401.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412403,poison attribute mastery (poison),"A pet book that can only be read by Poison attribute pets. It enables the pet to execute Poison Attribute Proficiency, which grants both the pet and its owner 20% bonus damage to Poison attribute targets and 20% Poison Resistance for 60 seconds.",10412401.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412404,envenom (poison),"A pet book that can only be read by Poison attribute pets. It enables the pet to execute Envenom, which deals Poison magic damage that is equivalent to 400% of the pet's M.ATK and has a 50% chance to poison the enemy for 5 seconds.",10412401.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412451,undead attribute attack (undead),"A pet book that can only be read by Undead Attribute pets. It enables the pet to execute Undead Attribute Attack, which deals Undead physical damage that is equivalent to 300% of the pet's ATK.",10412451.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412452,undead attribute proficiency (undead),"A pet book that can only be read by Undead attribute pets. It enables the pet to execute Undead Attribute Mastery, which grants both the pet and its owner 20% Undead Attribute Enhancement for 60 seconds.",10412451.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412453,undead attribute mastery (undead),"A pet book that can only be read by Undead attribute pets. It enables the pet to execute Undead Attribute Proficiency, which grants both the pet and its owner 20% bonus damage to Undead attribute targets and 20% Undead Resistance for 60 seconds.",10412451.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412454,death gaze (undead),"A pet book that can only be read by Undead attribute pets. It enables the pet to execute Death Gaze, which strikes fear into the target, deals Undead magic damage that is equivalent to 300% of the pet's M.ATK, and stuns the target for 2 seconds.",10412451.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412501,harden (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Harden, which increases its DEF and M.DEF by 200.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412502,empower (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Empower, which increases its ATK by 400.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412503,magic soul (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Magic Soul, which increases its M.ATK by 400.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412504,endure (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Brace, which increases its Max HP by 20000.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412505,finesse (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Finesse, which increases its Final Hit Rate and Final Dodge Rate by 30%.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412506,fatality (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Fatality, which increases its Final Crit Rate and Final Anti-Crit Rate by 30%.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412507,charge (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Charge, which increases its Crit Damage by 100%.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412508,fervor (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Fervor, which increases its Final Attack Speed by 50%.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412509,swift (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Swift, which increases its Final haste by 30%.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412510,counter (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Counter, which increases its Reflect Damage by 20%.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412511,lifesteal (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Lifesteal, which increases its Lifesteal by 20%.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412512,increase strength (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Increase Strength, which increases the STR of both the pet and its owner by 20 for 60 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412513,increase agility (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Increase Agility, which increases the AGI of both the pet and its owner by 20 for 60 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412514,increase vitality (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Increase Vitality, which increases the VIT of both the pet and its owner by 20 for 60 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412515,increase intelligence (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Increase Intelligence, which increases the INT of both the pet and its owner by 20 for 60 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412516,increase dexterity (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Increase Dexterity, which increases the DEX of both the pet and its owner by 20 for 60 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412517,increase luck (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Increase Luck, which increases the LUK of both the pet and its owner by 20 for 60 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412518,self-healing (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Self-Healing, which is a channeling skill that heals 10% of its Max HP per second for 5 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412519,provoke (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Provoke, which forces enemies within 4 meters to attack it for 5 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412520,detoxify (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Detoxify, which removes Poison effect from itself and all nearby party members (including players and their pets in battle).",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412521,cure (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Cure, which heals itself or its owner for 300% of its M.ATK.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412522,recover (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Recover, which heals all party members for 100% of its M.ATK per second for 5 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412523,poison attack (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Poison Attack, whereby normal attacks have 30% chance to poison the target for 5 seconds.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412524,piercing attack (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Piercing Attack, whereby normal attacks ignore 50% of the target's DEF.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412525,splashing attack (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Splashing Attack, whereby normal attacks have 100% chance to deal Neutral physical damage equivalent to 30% of the pet's ATK to surrounding units within a 3 meters fan-shaped area.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412526,execrating attack (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Execrating Attack, whereby normal attacks have 30% chance to curse the target for 5 seconds.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412527,silencing attack (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Silencing Attack, whereby normal attacks have 30% chance to silence the target for 5 seconds.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412528,stunning attack (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Stunning Attack, whereby normal attacks have 30% chance to stun the target for 2 seconds.",10412501.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412529,shield reflect (any),"A pet book that can be read by pets of any attribute. It enables the pet to execute Shield Reflect, which reflects 50% incoming melee physical damage for 5 seconds.",10412551.0,Pet Skill Book,0.0,999.0,,,10.0,,,,1
10412551,rare skill book,A rare skill book that can be read by any pet. Pets who read this book <color=#40cb5e>have a chance to gain a new skill or have an existing skill replaced</color>. Can be used via the <color=#40cb5e>Pets interface</color>.,10412551.0,Uncategorized,0.0,999.0,,,10.0,,,,1
10413001,rattan,"The tough, green stem of a plant.\nFishing bait. Used for fishing at Prontera South Gate.",10406598.0,Uncategorized,0.0,999.0,,,750.0,1500.0,4500.0,,1
10413002,thick hide,A thick piece of leather that is used for multiple purposes. Used to craft armor. It can be obtained from specific monsters or purchased from vend shops.,10406566.0,Smelting Material,0.0,999.0,,,180.0,360.0,1080.0,,1
10413003,sturdy plate,A metal plate that is hard enough to protect its wearer. Used to craft armor. It can be obtained from specific monsters or purchased from vend shops.,10406523.0,Smelting Material,0.0,999.0,,,240.0,480.0,1440.0,,1
10413004,green cotton larvae,The larva of Fabre. Looks harmless.\nFishing bait. Used for fishing at Prontera South Gate.,10413095.0,Uncategorized,0.0,999.0,,,750.0,1500.0,4500.0,,1
10413005,rat tail,The thin tail of a rat. It wiggles along with the current when put into water.\nFishing bait. Used for fishing at Prontera South Gate.,10406886.0,Uncategorized,0.0,999.0,,,750.0,1500.0,4500.0,,1
10413006,beast meat,Cooking ingredient. A part of a beast that has a good balance between fat and lean meat. Suitable for cooking.,10406835.0,Cooking Ingredient,0.0,999.0,,,120.0,240.0,720.0,,1
10413007,egg wash,Cooking ingredient. Gooey but nutritious liquid egg.,10413087.0,Cooking Ingredient,0.0,999.0,,,120.0,240.0,720.0,,1
10413008,jerky,Cooking ingredient. Air-dried meat strips that have a crunchy and unique texture.,10201013.0,Cooking Ingredient,0.0,999.0,,,180.0,360.0,1080.0,,1
10413009,coarse grains,Cooking ingredient. Contains all kind of grains and has high nutritional value.,10406697.0,Cooking Ingredient,0.0,999.0,,,180.0,360.0,1080.0,,1
10413010,salt grains,"Cooking ingredient. Coarse salt that is used for exorcisms, but to no avail.",10406812.0,Cooking Ingredient,0.0,999.0,,,180.0,360.0,1080.0,,1
10413011,candy,Cooking ingredient. Sweet candy that is loved by children.,10413088.0,Cooking Ingredient,0.0,999.0,,,180.0,360.0,1080.0,,1
10413012,serrated tooth,It is almost impossible to escape if these jagged fangs latch on.\nFishing bait. Used for fishing in Payon East Forest.,10413027.0,Uncategorized,0.0,999.0,,,1500.0,3000.0,9000.0,,1
10413013,curly shell,The curled up outer shell of an insect.\nFishing bait. Used for fishing in Payon East Forest.,10406851.0,Uncategorized,0.0,999.0,,,1500.0,3000.0,9000.0,,1
