equip_id,attribute,attribute_value,id
3101231,INT,28.0,5407
3101232,VIT,28.0,5408
3101233,Luck,28.0,5409
3101234,AGI,28.0,5410
3101235,P.ATK,83.0,5411
3101235,Crit,83.0,5412
3101236,M.ATK,83.0,5413
3101236,Crit,83.0,5414
3101237,P.ATK,83.0,5415
3101237,ASPD,83.0,5416
3101238,M.ATK,83.0,5417
3101238,haste,83.0,5418
3101239,P.ATK,83.0,5419
3101239,haste,83.0,5420
3101240,M.ATK,83.0,5421
3101240,haste,83.0,5422
3101241,P.ATK,83.0,5423
3101241,haste,83.0,5424
3101242,P.ATK,83.0,5425
3101242,ASPD,83.0,5426
3101243,STR,38.0,5427
3101244,DEX,38.0,5428
3101245,INT,38.0,5429
3101246,VIT,38.0,5430
3101247,Luck,38.0,5431
3101248,AGI,38.0,5432
3101249,P.ATK,113.0,5433
3101249,Crit,113.0,5434
3101250,M.ATK,113.0,5435
3101250,Crit,113.0,5436
3101251,P.ATK,113.0,5437
3101251,ASPD,113.0,5438
3101252,M.ATK,113.0,5439
3101252,haste,113.0,5440
3101253,P.ATK,113.0,5441
3101253,haste,113.0,5442
3101254,M.ATK,113.0,5443
3101254,haste,113.0,5444
3101255,P.ATK,113.0,5445
3101255,haste,113.0,5446
3101256,P.ATK,113.0,5447
3101256,ASPD,113.0,5448
3101257,P.ATK,113.0,5449
3101257,Crit,113.0,5450
3101258,M.ATK,113.0,5451
3101258,Crit,113.0,5452
3101259,P.PEN,113.0,5453
3101259,P.DMG Bonus,345.0,5454
3101260,M.PEN,113.0,5455
3101260,M.DMG Bonus,345.0,5456
3101261,P.ATK,113.0,5457
3101261,P.PEN,113.0,5458
3101262,M.ATK,113.0,5459
3101262,M.PEN,113.0,5460
3101263,P.ATK,113.0,5461
3101263,P.DMG Bonus,345.0,5462
3101264,M.ATK,113.0,5463
3101264,M.DMG Bonus,345.0,5464
3101265,P.ATK,109.0,5465
3101265,ASPD,109.0,5466
3101266,M.ATK,109.0,5467
3101266,haste,109.0,5468
3101267,P.ATK,109.0,5469
3101267,haste,109.0,5470
3101268,P.ATK,109.0,5471
3101268,Crit,109.0,5472
3101269,P.ATK,109.0,5473
3101269,P.PEN,109.0,5474
3101270,M.ATK,109.0,5475
3101270,M.PEN,109.0,5476
3101271,M.ATK,109.0,5477
3101271,Crit,109.0,5478
3101272,P.PEN,109.0,5479
3101272,P.DMG Bonus,437.0,5480
3101273,M.PEN,109.0,5481
3101273,M.DMG Bonus,437.0,5482
3101274,P.ATK,109.0,5483
3101274,P.DMG Bonus,437.0,5484
3101275,M.ATK,109.0,5485
3101275,M.DMG Bonus,437.0,5486
3101276,P.ATK,109.0,5487
3101276,Crit,109.0,5488
3101277,P.ATK,19.0,5489
3101277,ASPD,19.0,5490
3101278,M.ATK,19.0,5491
3101278,haste,19.0,5492
3101279,P.ATK,19.0,5493
3101279,haste,19.0,5494
3101280,P.ATK,30.0,5495
3101280,ASPD,30.0,5496
3101281,M.ATK,30.0,5497
3101281,haste,30.0,5498
3101282,P.ATK,30.0,5499
3101282,haste,30.0,5500
3101283,P.ATK,41.0,5501
3101283,ASPD,41.0,5502
3101284,M.ATK,41.0,5503
3101284,haste,41.0,5504
3101285,P.ATK,41.0,5505
3101285,haste,41.0,5506
3101286,P.ATK,56.0,5507
3101286,ASPD,56.0,5508
3101287,M.ATK,56.0,5509
3101287,haste,56.0,5510
3101288,P.ATK,56.0,5511
3101288,haste,56.0,5512
3101289,P.ATK,71.0,5513
3101289,ASPD,71.0,5514
3101290,M.ATK,71.0,5515
3101290,haste,71.0,5516
3101291,P.ATK,71.0,5517
3101291,haste,71.0,5518
3101292,P.ATK,90.0,5519
3101292,ASPD,90.0,5520
3101293,M.ATK,90.0,5521
3101293,haste,90.0,5522
3101294,P.ATK,90.0,5523
3101294,haste,90.0,5524
3101295,P.ATK,30.0,5525
3101295,Crit,30.0,5526
3101296,P.ATK,30.0,5527
3101296,P.PEN,30.0,5528
3101297,M.ATK,30.0,5529
3101297,M.PEN,30.0,5530
3101298,P.ATK,41.0,5531
3101298,Crit,41.0,5532
3101299,P.ATK,41.0,5533
3101299,P.PEN,41.0,5534
3101300,M.ATK,41.0,5535
3101300,M.PEN,41.0,5536
3101301,P.ATK,56.0,5537
3101301,Crit,56.0,5538
3101302,P.ATK,56.0,5539
3101302,P.PEN,56.0,5540
3101303,M.ATK,56.0,5541
3101303,M.PEN,56.0,5542
3101304,P.ATK,71.0,5543
3101304,Crit,71.0,5544
3101305,P.ATK,71.0,5545
3101305,P.PEN,71.0,5546
3101306,M.ATK,71.0,5547
3101306,M.PEN,71.0,5548
3101307,P.ATK,90.0,5549
3101307,Crit,90.0,5550
3101308,P.ATK,90.0,5551
3101308,P.PEN,90.0,5552
3101309,M.ATK,90.0,5553
3101309,M.PEN,90.0,5554
3101310,M.ATK,41.0,5555
3101310,Crit,41.0,5556
3101311,P.PEN,41.0,5557
3101311,P.DMG Bonus,113.0,5558
3101312,M.PEN,41.0,5559
3101312,M.DMG Bonus,113.0,5560
3101313,M.ATK,56.0,5561
3101313,Crit,56.0,5562
3101314,P.PEN,56.0,5563
3101314,P.DMG Bonus,173.0,5564
3101315,M.PEN,56.0,5565
3101315,M.DMG Bonus,173.0,5566
3101316,M.ATK,71.0,5567
3101316,Crit,71.0,5568
3101317,P.PEN,71.0,5569
3101317,P.DMG Bonus,240.0,5570
3101318,M.PEN,71.0,5571
3101318,M.DMG Bonus,240.0,5572
3101319,M.ATK,90.0,5573
3101319,Crit,90.0,5574
3101320,P.PEN,90.0,5575
3101320,P.DMG Bonus,334.0,5576
3101321,M.PEN,90.0,5577
3101321,M.DMG Bonus,334.0,5578
3101322,P.ATK,56.0,5579
3101322,P.DMG Bonus,173.0,5580
3101323,M.ATK,56.0,5581
3101323,M.DMG Bonus,173.0,5582
3101324,P.ATK,71.0,5583
3101324,P.DMG Bonus,240.0,5584
3101325,M.ATK,71.0,5585
3101325,M.DMG Bonus,240.0,5586
3101326,P.ATK,90.0,5587
3101326,P.DMG Bonus,334.0,5588
3101327,M.ATK,90.0,5589
3101327,M.DMG Bonus,334.0,5590
3101328,P.ATK,71.0,5591
3101328,Crit,71.0,5592
3101329,M.ATK,71.0,5593
3101329,Crit,71.0,5594
3101330,P.ATK,90.0,5595
3101330,Crit,90.0,5596
3101331,M.ATK,90.0,5597
3101331,Crit,90.0,5598
3101332,M.ATK,90.0,5599
3101332,haste,90.0,5600
3101333,P.ATK,90.0,5601
3101333,haste,90.0,5602
3101334,P.ATK,90.0,5603
3101334,ASPD,90.0,5604
3101335,M.ATK,109.0,5605
3101335,Crit,109.0,5606
3101336,M.ATK,109.0,5607
3101336,haste,109.0,5608
3101337,P.ATK,109.0,5609
3101337,haste,109.0,5610
3101338,P.ATK,109.0,5611
3101338,ASPD,109.0,5612
3101339,STR,48.0,5613
3101340,DEX,48.0,5614
3101341,INT,48.0,5615
3101342,VIT,48.0,5616
3101343,Luck,48.0,5617
3101344,AGI,48.0,5618
3101345,P.ATK,143.0,5619
3101345,Crit,143.0,5620
3101346,M.ATK,143.0,5621
3101346,Crit,143.0,5622
3101347,P.ATK,143.0,5623
3101347,ASPD,143.0,5624
3101348,M.ATK,143.0,5625
3101348,haste,143.0,5626
3101349,P.ATK,143.0,5627
3101349,haste,143.0,5628
3101350,M.ATK,143.0,5629
3101350,haste,143.0,5630
3101351,P.ATK,143.0,5631
3101351,haste,143.0,5632
3101352,P.ATK,143.0,5633
3101352,ASPD,143.0,5634
3101353,P.ATK,143.0,5635
3101353,Crit,143.0,5636
3101354,M.ATK,143.0,5637
3101354,Crit,143.0,5638
3101355,P.PEN,143.0,5639
3101355,P.DMG Bonus,480.0,5640
3101356,M.PEN,143.0,5641
3101356,M.DMG Bonus,480.0,5642
3101357,P.ATK,143.0,5643
3101357,P.DMG Bonus,480.0,5644
3101358,M.ATK,143.0,5645
3101358,M.DMG Bonus,480.0,5646
3101359,P.ATK,143.0,5647
3101359,P.PEN,143.0,5648
3101360,M.ATK,143.0,5649
3101360,M.PEN,143.0,5650
3101361,VIT,66.0,5651
3101362,Luck,66.0,5652
3101363,P.ATK,394.0,5653
3101364,M.ATK,394.0,5654
3101365,P.ATK,218.0,5655
3101365,PVP P.DMG Bonus,218.0,5656
3101366,M.ATK,218.0,5657
3101366,PVP M.DMG Bonus,218.0,5658
3101367,DEF,218.0,5659
3101367,PVP P.DMG RED,218.0,5660
3101368,M.DEF,218.0,5661
3101368,PVP M.Damage RED,218.0,5662
3101369,STR,60.0,5663
3101370,DEX,60.0,5664
3101371,INT,60.0,5665
3101372,VIT,60.0,5666
3101373,Luck,60.0,5667
3101374,AGI,60.0,5668
3101375,P.ATK,180.0,5669
3101375,Crit,180.0,5670
3101376,M.ATK,180.0,5671
3101376,Crit,180.0,5672
3101377,P.ATK,180.0,5673
3101377,ASPD,180.0,5674
3101378,M.ATK,180.0,5675
3101378,haste,180.0,5676
3101379,P.ATK,180.0,5677
3101379,haste,180.0,5678
3101380,M.ATK,180.0,5679
3101380,haste,180.0,5680
3101381,P.ATK,180.0,5681
3101381,haste,180.0,5682
3101382,P.ATK,180.0,5683
3101382,ASPD,180.0,5684
3101383,P.ATK,180.0,5685
3101383,Crit,180.0,5686
3101384,M.ATK,180.0,5687
3101384,Crit,180.0,5688
3101385,P.PEN,180.0,5689
3101385,P.DMG Bonus,668.0,5690
3101386,M.PEN,180.0,5691
3101386,M.DMG Bonus,668.0,5692
3101387,P.ATK,180.0,5693
3101387,P.PEN,180.0,5694
3101388,M.ATK,180.0,5695
3101388,M.PEN,180.0,5696
3101389,P.ATK,180.0,5697
3101389,P.DMG Bonus,668.0,5698
3101390,M.ATK,180.0,5699
3101390,M.DMG Bonus,668.0,5700
3101391,P.ATK,218.0,5701
3101391,PVP P.DMG Bonus,218.0,5702
3101392,M.ATK,218.0,5703
3101392,PVP M.DMG Bonus,218.0,5704
3101393,P.DMG Bonus,874.0,5705
3101393,PVP P.DMG Bonus,218.0,5706
3101394,M.DMG Bonus,874.0,5707
3101394,PVP M.DMG Bonus,218.0,5708
3101395,M.ATK,131.0,5709
3101395,haste,131.0,5710
3101396,P.ATK,131.0,5711
3101396,haste,131.0,5712
3101397,P.ATK,131.0,5713
3101397,ASPD,131.0,5714
3101398,M.ATK,131.0,5715
3101398,Crit,131.0,5716
3101399,P.PEN,131.0,5717
3101399,P.DMG Bonus,572.0,5718
3101400,M.PEN,131.0,5719
3101400,M.DMG Bonus,572.0,5720
3101401,P.ATK,131.0,5721
3101401,Crit,131.0,5722
3101402,P.ATK,131.0,5723
3101402,P.PEN,131.0,5724
3101403,M.ATK,131.0,5725
3101403,M.PEN,131.0,5726
3101404,PVP P.DMG Bonus,394.0,5727
3101405,PVP M.DMG Bonus,394.0,5728
3101406,P.ATK,131.0,5729
3101406,ASPD,131.0,5730
3101407,M.ATK,131.0,5731
3101407,haste,131.0,5732
3101408,P.ATK,131.0,5733
3101408,haste,131.0,5734
3101409,P.ATK,131.0,5735
3101409,P.DMG Bonus,572.0,5736
3101410,M.ATK,131.0,5737
3101410,M.DMG Bonus,572.0,5738
3101411,P.ATK,131.0,5739
3101411,Crit,131.0,5740
3101412,M.ATK,131.0,5741
3101412,Crit,131.0,5742
3101413,P.ATK,263.0,5743
3101413,Crit,263.0,5744
3101414,M.ATK,263.0,5745
3101414,M.PEN,263.0,5746
3101415,P.ATK,263.0,5747
3101415,P.PEN,263.0,5748
3101416,M.ATK,263.0,5749
3101416,M.PEN,263.0,5750
3101417,DEX,77.0,5751
3101418,INT,77.0,5752
3101419,STR,77.0,5753
3101420,AGI,77.0,5754
3101421,VIT,77.0,5755
3101422,Luck,77.0,5756
3101425,P.ATK,154.0,5761
3101425,ASPD,154.0,5762
3101426,M.ATK,154.0,5763
3101426,haste,154.0,5764
3101427,P.ATK,154.0,5765
3101427,haste,154.0,5766
3101428,P.ATK,154.0,5767
3101428,Crit,154.0,5768
3101429,P.ATK,154.0,5769
3101429,P.PEN,154.0,5770
3101430,M.ATK,154.0,5771
3101430,M.PEN,154.0,5772
3101431,M.ATK,154.0,5773
3101431,Crit,154.0,5774
3101432,P.PEN,154.0,5775
3101432,P.DMG Bonus,718.0,5776
3101433,M.PEN,154.0,5777
3101433,M.DMG Bonus,718.0,5778
3101434,P.ATK,154.0,5779
3101434,P.DMG Bonus,718.0,5780
3101435,M.ATK,154.0,5781
3101435,M.DMG Bonus,718.0,5782
3101436,P.ATK,154.0,5783
3101436,Crit,154.0,5784
3101437,M.ATK,154.0,5785
3101437,Crit,154.0,5786
3101438,M.ATK,154.0,5787
3101438,haste,154.0,5788
3101439,P.ATK,154.0,5789
3101439,haste,154.0,5790
3101440,P.ATK,154.0,5791
3101440,ASPD,154.0,5792
3101441,PVP P.DMG Bonus,461.0,5793
3101442,PVP M.DMG Bonus,461.0,5794
3101443,P.ATK,461.0,5795
3101444,M.ATK,461.0,5796
3101445,STR,73.0,5797
3101446,DEX,73.0,5798
3101447,INT,73.0,5799
3101448,VIT,73.0,5800
3101449,Luck,73.0,5801
3101450,AGI,73.0,5802
3101451,P.ATK,218.0,5803
3101451,Crit,218.0,5804
3101452,M.ATK,218.0,5805
3101452,Crit,218.0,5806
3101453,P.ATK,218.0,5807
3101453,ASPD,218.0,5808
3101454,M.ATK,218.0,5809
3101454,haste,218.0,5810
3101455,P.ATK,218.0,5811
3101455,haste,218.0,5812
3101456,M.ATK,218.0,5813
3101456,haste,218.0,5814
3101457,P.ATK,218.0,5815
3101457,haste,218.0,5816
3101458,P.ATK,218.0,5817
3101458,ASPD,218.0,5818
3101459,P.ATK,218.0,5819
3101459,Crit,218.0,5820
3101460,M.ATK,218.0,5821
3101460,Crit,218.0,5822
3101461,P.PEN,218.0,5823
3101461,P.DMG Bonus,874.0,5824
3101462,M.PEN,218.0,5825
3101462,M.DMG Bonus,874.0,5826
3101463,P.ATK,218.0,5827
3101463,P.PEN,218.0,5828
3101464,M.ATK,218.0,5829
3101464,M.PEN,218.0,5830
3101465,P.ATK,218.0,5831
3101465,P.DMG Bonus,874.0,5832
3101466,M.ATK,218.0,5833
3101466,M.DMG Bonus,874.0,5834
3101467,P.ATK,263.0,5835
3101467,PVP P.DMG Bonus,263.0,5836
3101468,M.ATK,263.0,5837
3101468,PVP M.DMG Bonus,263.0,5838
3101469,P.DMG Bonus,1144.0,5839
3101469,PVP P.DMG Bonus,263.0,5840
3101470,M.DMG Bonus,1144.0,5841
3101470,PVP M.DMG Bonus,263.0,5842
3101471,P.ATK,263.0,5843
3101471,PVP P.DMG Bonus,263.0,5844
3101472,M.ATK,263.0,5845
3101472,PVP M.DMG Bonus,263.0,5846
3101473,DEF,263.0,5847
3101473,PVP P.DMG RED,263.0,5848
3101474,M.DEF,263.0,5849
3101474,PVP M.Damage RED,263.0,5850
3101475,DEX,90.0,5851
3101476,INT,90.0,5852
3101477,STR,90.0,5853
3101478,AGI,90.0,5854
3101479,VIT,90.0,5855
3101480,Luck,90.0,5856
3101483,AGI,103.0,5859
3101484,DEX,103.0,5860
3101485,STR,103.0,5861
3101486,INT,103.0,5862
3101487,P.ATK,180.0,5863
3101487,ASPD,180.0,5864
3101488,M.ATK,180.0,5865
3101488,haste,180.0,5866
3101489,P.ATK,180.0,5867
3101489,haste,180.0,5868
3101490,P.ATK,180.0,5869
3101490,Crit,180.0,5870
3101491,P.ATK,180.0,5871
3101491,P.PEN,180.0,5872
3101492,M.ATK,180.0,5873
3101492,M.PEN,180.0,5874
3101493,M.ATK,180.0,5875
3101493,Crit,180.0,5876
3101494,P.PEN,180.0,5877
3101494,P.DMG Bonus,902.0,5878
3101495,M.PEN,180.0,5879
3101495,M.DMG Bonus,902.0,5880
3101496,P.ATK,180.0,5881
3101496,P.DMG Bonus,902.0,5882
3101497,M.ATK,180.0,5883
3101497,M.DMG Bonus,902.0,5884
3101498,P.ATK,180.0,5885
3101498,Crit,180.0,5886
3101499,M.ATK,180.0,5887
3101499,Crit,180.0,5888
3101500,M.ATK,180.0,5889
3101500,haste,180.0,5890
3101501,P.ATK,180.0,5891
3101501,haste,180.0,5892
3101502,P.ATK,180.0,5893
3101502,ASPD,180.0,5894
3101503,PVP P.DMG Bonus,540.0,5895
3101504,PVP M.DMG Bonus,540.0,5896
3101505,P.ATK,540.0,5897
3101506,M.ATK,540.0,5898
3101509,STR,88.0,5903
3101510,DEX,88.0,5904
3101511,INT,88.0,5905
3101512,VIT,88.0,5906
3101513,Luck,88.0,5907
3101514,AGI,88.0,5908
3101515,P.ATK,263.0,5909
3101515,Crit,263.0,5910
3101516,M.ATK,263.0,5911
3101516,Crit,263.0,5912
3101517,P.ATK,263.0,5913
3101517,ASPD,263.0,5914
3101518,M.ATK,263.0,5915
3101518,haste,263.0,5916
3101519,P.ATK,263.0,5917
3101519,haste,263.0,5918
3101520,M.ATK,263.0,5919
3101520,haste,263.0,5920
3101521,P.ATK,263.0,5921
3101521,haste,263.0,5922
3101522,P.ATK,263.0,5923
3101522,ASPD,263.0,5924
3101523,P.ATK,263.0,5925
3101523,Crit,263.0,5926
3101524,M.ATK,263.0,5927
3101524,Crit,263.0,5928
3101525,P.PEN,263.0,5929
3101525,P.DMG Bonus,1144.0,5930
3101526,M.PEN,263.0,5931
3101526,M.DMG Bonus,1144.0,5932
3101527,P.ATK,263.0,5933
3101527,P.PEN,263.0,5934
3101528,M.ATK,263.0,5935
3101528,M.PEN,263.0,5936
3101529,P.ATK,263.0,5937
3101529,P.DMG Bonus,1144.0,5938
3101530,M.ATK,263.0,5939
3101530,M.DMG Bonus,1144.0,5940
3101531,P.ATK,308.0,5941
3101531,PVP P.DMG Bonus,308.0,5942
3101532,M.ATK,308.0,5943
3101532,PVP M.DMG Bonus,308.0,5944
3101533,P.DMG Bonus,1436.0,5945
3101533,PVP P.DMG Bonus,308.0,5946
3101534,M.DMG Bonus,1436.0,5947
3101534,PVP M.DMG Bonus,308.0,5948
3101535,P.ATK,308.0,5949
3101535,PVP P.DMG Bonus,308.0,5950
3101536,M.ATK,308.0,5951
3101536,PVP M.DMG Bonus,308.0,5952
3101537,DEF,308.0,5953
3101537,PVP P.DMG RED,308.0,5954
3101538,M.DEF,308.0,5955
3101538,PVP M.Damage RED,308.0,5956
3101539,P.ATK,308.0,5957
3101539,Crit,308.0,5958
3101540,M.ATK,308.0,5959
3101540,M.PEN,308.0,5960
3101541,P.ATK,308.0,5961
3101541,P.PEN,308.0,5962
3101542,M.ATK,308.0,5963
3101542,M.PEN,308.0,5964
3201001,STR,3.0,5965
3201001,VIT,3.0,5966
3201002,STR,3.0,5967
3201002,Luck,3.0,5968
3201003,INT,3.0,5969
3201003,DEX,3.0,5970
3201004,VIT,3.0,5971
3201004,INT,3.0,5972
3201005,AGI,3.0,5973
3201005,Luck,3.0,5974
3201006,AGI,3.0,5975
3201006,DEX,3.0,5976
3201007,STR,9.0,5977
3201007,VIT,9.0,5978
3201008,STR,9.0,5979
3201008,Luck,9.0,5980
3201009,INT,9.0,5981
3201009,DEX,9.0,5982
3201010,VIT,9.0,5983
3201010,INT,9.0,5984
3201011,AGI,9.0,5985
3201011,Luck,9.0,5986
3201012,AGI,9.0,5987
3201012,DEX,9.0,5988
3201013,STR,15.0,5989
3201013,VIT,15.0,5990
3201014,STR,15.0,5991
3201014,Luck,15.0,5992
3201015,INT,15.0,5993
3201015,DEX,15.0,5994
3201016,VIT,15.0,5995
3201016,INT,15.0,5996
3201017,AGI,15.0,5997
3201017,Luck,15.0,5998
3201018,AGI,15.0,5999
3201018,DEX,15.0,6000
3201019,M.ATK,83.0,6001
3201019,M.PEN,83.0,6002
3201020,haste,75.0,6003
3201021,ASPD,75.0,6004
3201022,STR,66.0,6005
3201022,VIT,66.0,6006
3201023,P.ATK,83.0,6007
3201023,P.PEN,83.0,6008
3201024,M.DEF,143.0,6009
3201024,M.DMG Reduction,276.0,6010
3201025,DEF,143.0,6011
3201025,P.DMG Reduction,276.0,6012
3201026,STR,66.0,6013
3201026,Luck,66.0,6014
3201027,STR,21.0,6015
3201027,VIT,21.0,6016
3201028,STR,21.0,6017
3201028,Luck,21.0,6018
3201029,INT,21.0,6019
3201029,DEX,21.0,6020
3201030,VIT,21.0,6021
3201030,INT,21.0,6022
3201031,AGI,21.0,6023
3201031,Luck,21.0,6024
3201032,AGI,21.0,6025
3201032,DEX,21.0,6026
3201033,INT,66.0,6027
3201033,DEX,66.0,6028
3201034,P.PEN,113.0,6029
3201034,P.DMG Bonus,201.0,6030
3201035,VIT,66.0,6031
3201035,INT,66.0,6032
3201036,M.PEN,113.0,6033
3201036,M.DMG Bonus,201.0,6034
3201037,AGI,66.0,6035
3201037,Luck,66.0,6036
3201038,M.ATK,120.0,6037
3201038,M.DMG Bonus,176.0,6038
3201039,P.ATK,120.0,6039
3201039,P.PEN,120.0,6040
3201040,ASPD,240.0,6041
3201041,haste,240.0,6042
3201042,M.ATK,120.0,6043
3201042,M.PEN,120.0,6044
3201043,AGI,66.0,6045
3201043,DEX,66.0,6046
3201044,M.PEN,180.0,6047
3201044,M.DMG Bonus,379.0,6048
3201045,P.PEN,180.0,6049
3201045,P.DMG Bonus,379.0,6050
3201046,P.ATK,394.0,6051
3201046,DEF,394.0,6052
3201047,M.ATK,394.0,6053
3201047,M.DEF,394.0,6054
3201048,P.DMG Bonus,1748.0,6055
3201048,PVP P.DMG Bonus,435.0,6056
3201049,STR,36.0,6057
3201049,VIT,36.0,6058
3201050,STR,36.0,6059
3201050,Luck,36.0,6060
3201051,INT,36.0,6061
3201051,DEX,36.0,6062
3201052,VIT,36.0,6063
3201052,INT,36.0,6064
3201053,AGI,36.0,6065
3201053,Luck,36.0,6066
3201054,AGI,36.0,6067
3201054,DEX,36.0,6068
3201055,M.DMG Bonus,1748.0,6069
3201055,PVP M.DMG Bonus,435.0,6070
3201056,P.DMG Reduction,1748.0,6071
3201056,PVP P.DMG RED,435.0,6072
3201057,M.DMG Reduction,1748.0,6073
3201057,PVP M.Damage RED,435.0,6074
3201058,P.ATK,90.0,6075
3201058,haste,90.0,6076
3201059,P.ATK,720.0,6077
3201060,M.ATK,720.0,6078
3201061,P.PEN,225.0,6079
3201061,P.DMG Bonus,401.0,6080
3201062,M.PEN,225.0,6081
3201062,M.DMG Bonus,401.0,6082
3201063,M.PEN,225.0,6083
3201063,M.DMG Bonus,401.0,6084
3201064,DEF,225.0,6085
3201064,P.DMG Reduction,401.0,6086
3201065,M.DEF,225.0,6087
3201065,M.DMG Reduction,401.0,6088
3201066,P.PEN,225.0,6089
3201066,P.DMG Bonus,401.0,6090
3201067,P.ATK,120.0,6091
3201067,P.DMG Bonus,176.0,6092
3201068,STR,54.0,6093
3201068,VIT,54.0,6094
3201069,STR,54.0,6095
3201069,Luck,54.0,6096
3201070,INT,54.0,6097
3201070,DEX,54.0,6098
3201071,STR,28.0,6099
3201071,VIT,28.0,6100
3201072,STR,28.0,6101
3201072,Luck,28.0,6102
3201073,INT,28.0,6103
3201073,DEX,28.0,6104
3201074,VIT,28.0,6105
3201074,INT,28.0,6106
3201075,AGI,28.0,6107
3201075,Luck,28.0,6108
3201076,AGI,28.0,6109
3201076,DEX,28.0,6110
3201077,STR,45.0,6111
3201077,VIT,45.0,6112
3201078,STR,45.0,6113
3201078,Luck,45.0,6114
3201079,INT,45.0,6115
3201079,DEX,45.0,6116
3201080,VIT,45.0,6117
3201080,INT,45.0,6118
3201081,AGI,45.0,6119
3201081,Luck,45.0,6120
3201082,AGI,45.0,6121
3201082,DEX,45.0,6122
3201083,ASPD,120.0,6123
3201084,haste,120.0,6124
3201085,ASPD,165.0,6125
3201086,haste,165.0,6126
3201087,VIT,54.0,6127
3201087,INT,54.0,6128
3201088,AGI,54.0,6129
3201088,Luck,54.0,6130
3201089,AGI,54.0,6131
3201089,DEX,54.0,6132
3201090,PVP P.DMG Bonus,653.0,6133
3201091,M.ATK,56.0,6134
3201091,haste,56.0,6135
3201092,Max HP,3450.0,6136
3201092,Max SP,281.0,6137
3201093,PVP M.DMG Bonus,653.0,6138
3201094,P.PEN,360.0,6139
3201094,PVP P.DMG Bonus,360.0,6140
3201095,DEF,143.0,6141
3201096,M.DEF,143.0,6142
3201097,DEF,180.0,6143
3201098,M.DEF,180.0,6144
3201099,M.DEF,180.0,6145
3201099,M.DMG Reduction,379.0,6146
3201100,P.ATK,165.0,6147
3201100,P.DMG Bonus,266.0,6148
3201101,M.ATK,165.0,6149
3201101,M.DMG Bonus,266.0,6150
3201102,P.ATK,165.0,6151
3201102,P.PEN,165.0,6152
3201103,ASPD,330.0,6153
3201104,haste,330.0,6154
3201105,M.ATK,165.0,6155
3201105,M.PEN,165.0,6156
3201106,P.ATK,225.0,6157
3201106,P.DMG Bonus,401.0,6158
3201107,M.ATK,225.0,6159
3201107,M.DMG Bonus,401.0,6160
3201108,P.ATK,225.0,6161
3201108,P.PEN,225.0,6162
3201109,ASPD,450.0,6163
3201110,haste,450.0,6164
3201111,M.ATK,225.0,6165
3201111,M.PEN,225.0,6166
3201112,ASPD,225.0,6167
3201113,haste,225.0,6168
3201114,ASPD,285.0,6169
3201115,haste,285.0,6170
3201116,ASPD,360.0,6171
3201117,haste,360.0,6172
3201118,P.ATK,83.0,6173
3201118,P.DMG Bonus,133.0,6174
3201119,M.ATK,83.0,6175
3201119,M.DMG Bonus,133.0,6176
3201120,P.ATK,113.0,6177
3201120,P.DMG Bonus,201.0,6178
3201121,M.ATK,113.0,6179
3201121,M.DMG Bonus,201.0,6180
3201122,P.ATK,143.0,6181
3201122,P.DMG Bonus,276.0,6182
3201123,M.ATK,143.0,6183
3201123,M.DMG Bonus,276.0,6184
3201124,P.ATK,180.0,6185
3201124,P.DMG Bonus,379.0,6186
3201125,M.ATK,180.0,6187
3201125,M.DMG Bonus,379.0,6188
3201126,P.ATK,143.0,6189
3201126,P.PEN,143.0,6190
3201127,M.ATK,143.0,6191
3201127,M.PEN,143.0,6192
3201128,P.ATK,180.0,6193
3201128,P.PEN,180.0,6194
3201129,M.ATK,180.0,6195
3201129,M.PEN,180.0,6196
3201130,P.ATK,240.0,6197
3201131,M.ATK,240.0,6198
3201132,ASPD,240.0,6199
3201133,haste,240.0,6200
3201134,P.ATK,240.0,6201
3201135,M.ATK,240.0,6202
3201136,P.ATK,330.0,6203
3201137,M.ATK,330.0,6204
3201138,ASPD,330.0,6205
3201139,haste,330.0,6206
3201140,P.ATK,330.0,6207
3201141,M.ATK,330.0,6208
3201142,P.ATK,450.0,6209
3201143,M.ATK,450.0,6210
3201144,ASPD,75.0,6211
3201145,haste,75.0,6212
3201146,ASPD,120.0,6213
3201147,haste,120.0,6214
3201148,ASPD,165.0,6215
3201149,haste,165.0,6216
3201150,ASPD,225.0,6217
3201151,haste,225.0,6218
3201152,ASPD,285.0,6219
3201153,haste,285.0,6220
3201154,ASPD,360.0,6221
3201155,haste,360.0,6222
3201156,P.ATK,120.0,6223
3201157,M.ATK,120.0,6224
3201158,P.ATK,165.0,6225
3201159,M.ATK,165.0,6226
3201160,P.ATK,225.0,6227
3201161,M.ATK,225.0,6228
3201162,P.ATK,285.0,6229
3201163,M.ATK,285.0,6230
3201164,P.ATK,360.0,6231
3201165,M.ATK,360.0,6232
3201166,P.PEN,165.0,6233
3201167,M.PEN,165.0,6234
3201168,P.PEN,225.0,6235
3201169,M.PEN,225.0,6236
3201170,P.PEN,285.0,6237
3201171,M.PEN,285.0,6238
3201172,P.PEN,360.0,6239
3201173,M.PEN,360.0,6240
3201174,P.DMG Bonus,690.0,6241
3201175,M.DMG Bonus,690.0,6242
3201176,P.DMG Bonus,960.0,6243
3201177,M.DMG Bonus,960.0,6244
3201178,P.DMG Bonus,1335.0,6245
3201179,M.DMG Bonus,1335.0,6246
