id,refine_id,inherit_zeny,need_zeny,normal_num,break_rate,upgrade_rate,downgrade_rate,refine_lv,special_num,quality,normal_item,special_item
5028,10609,6000,6000,12,0,25,0,4,0,1,Oridecon,
5029,10609,15000,15000,6,10,25,25,5,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
503,39,20000,20000,8,15,20,25,8,4,2,Enriched Bradium,Blessed Bradium Ⅰ
5030,10609,15000,15000,6,10,25,25,6,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5031,10609,30000,30000,12,15,20,25,7,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5032,10609,30000,30000,12,15,20,25,8,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5033,10609,60000,60000,6,15,20,30,9,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5034,10609,60000,60000,6,15,20,30,10,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5035,10609,150000,150000,12,20,20,30,11,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5036,10609,150000,150000,12,20,20,30,12,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5037,10609,300000,300000,6,25,20,30,13,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5038,10609,300000,300000,6,30,15,35,14,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5039,10609,300000,300000,12,35,15,35,15,6,1,UHD Oridecon,Blessed Oridecon ⅡI
504,39,50000,50000,4,15,20,30,9,4,2,HD Bradium,Blessed Bradium Ⅰ
5040,10610,0,0,0,0,0,0,0,0,1,,
5041,10610,3000,3000,6,0,100,0,1,0,1,Oridecon,
5042,10610,3000,3000,6,0,50,0,2,0,1,Oridecon,
5043,10610,6000,6000,12,0,33,0,3,0,1,Oridecon,
5044,10610,6000,6000,12,0,25,0,4,0,1,Oridecon,
5045,10610,15000,15000,6,10,25,25,5,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5046,10610,15000,15000,6,10,25,25,6,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5047,10610,30000,30000,12,15,20,25,7,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5048,10610,30000,30000,12,15,20,25,8,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5049,10610,60000,60000,6,15,20,30,9,6,1,HD Oridecon,Blessed Oridecon Ⅱ
505,39,50000,50000,4,15,20,30,10,4,2,HD Bradium,Blessed Bradium Ⅰ
5050,10610,60000,60000,6,15,20,30,10,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5051,10610,150000,150000,12,20,20,30,11,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5052,10610,150000,150000,12,20,20,30,12,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5053,10610,300000,300000,6,25,20,30,13,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5054,10610,300000,300000,6,30,15,35,14,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5055,10610,300000,300000,12,35,15,35,15,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5056,10611,0,0,0,0,0,0,0,0,1,,
5057,10611,3000,3000,6,0,100,0,1,0,1,Oridecon,
5058,10611,3000,3000,6,0,50,0,2,0,1,Oridecon,
5059,10611,6000,6000,12,0,33,0,3,0,1,Oridecon,
506,39,100000,100000,8,20,20,30,11,4,2,HD Bradium,Blessed Bradium Ⅰ
5060,10611,6000,6000,12,0,25,0,4,0,1,Oridecon,
5061,10611,15000,15000,6,10,25,25,5,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5062,10611,15000,15000,6,10,25,25,6,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5063,10611,30000,30000,12,15,20,25,7,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5064,10611,30000,30000,12,15,20,25,8,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5065,10611,60000,60000,6,15,20,30,9,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5066,10611,60000,60000,6,15,20,30,10,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5067,10611,150000,150000,12,20,20,30,11,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5068,10611,150000,150000,12,20,20,30,12,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5069,10611,300000,300000,6,25,20,30,13,6,1,UHD Oridecon,Blessed Oridecon ⅡI
507,39,100000,100000,8,20,20,30,12,4,2,HD Bradium,Blessed Bradium Ⅰ
5070,10611,300000,300000,6,30,15,35,14,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5071,10611,300000,300000,12,35,15,35,15,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5072,10612,0,0,0,0,0,0,0,0,1,,
5073,10612,3000,3000,6,0,100,0,1,0,1,Oridecon,
5074,10612,3000,3000,6,0,50,0,2,0,1,Oridecon,
5075,10612,6000,6000,12,0,33,0,3,0,1,Oridecon,
5076,10612,6000,6000,12,0,25,0,4,0,1,Oridecon,
5077,10612,15000,15000,6,10,25,25,5,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5078,10612,15000,15000,6,10,25,25,6,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5079,10612,30000,30000,12,15,20,25,7,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
508,40,0,0,0,0,0,0,0,0,2,,
5080,10612,30000,30000,12,15,20,25,8,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5081,10612,60000,60000,6,15,20,30,9,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5082,10612,60000,60000,6,15,20,30,10,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5083,10612,150000,150000,12,20,20,30,11,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5084,10612,150000,150000,12,20,20,30,12,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5085,10612,300000,300000,6,25,20,30,13,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5086,10612,300000,300000,6,30,15,35,14,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5087,10612,300000,300000,12,35,15,35,15,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5088,10613,0,0,0,0,0,0,0,0,1,,
5089,10613,3000,3000,6,0,100,0,1,0,1,Oridecon,
509,40,2000,2000,4,0,100,0,1,0,2,Bradium,
5090,10613,3000,3000,6,0,50,0,2,0,1,Oridecon,
5091,10613,6000,6000,12,0,33,0,3,0,1,Oridecon,
5092,10613,6000,6000,12,0,25,0,4,0,1,Oridecon,
5093,10613,15000,15000,6,10,25,25,5,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5094,10613,15000,15000,6,10,25,25,6,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5095,10613,30000,30000,12,15,20,25,7,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5096,10613,30000,30000,12,15,20,25,8,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5097,10613,60000,60000,6,15,20,30,9,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5098,10613,60000,60000,6,15,20,30,10,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5099,10613,150000,150000,12,20,20,30,11,6,1,HD Oridecon,Blessed Oridecon Ⅱ
51,4,100000,100000,8,20,20,30,11,4,1,HD Oridecon,Blessed Oridecon Ⅰ
510,40,2000,2000,4,0,50,0,2,0,2,Bradium,
5100,10613,150000,150000,12,20,20,30,12,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5101,10613,300000,300000,6,25,20,30,13,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5102,10613,300000,300000,6,30,15,35,14,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5103,10613,300000,300000,12,35,15,35,15,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5104,10614,0,0,0,0,0,0,0,0,1,,
5105,10614,3000,3000,6,0,100,0,1,0,1,Oridecon,
5106,10614,3000,3000,6,0,50,0,2,0,1,Oridecon,
5107,10614,6000,6000,12,0,33,0,3,0,1,Oridecon,
5108,10614,6000,6000,12,0,25,0,4,0,1,Oridecon,
5109,10614,15000,15000,6,10,25,25,5,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
511,40,5000,5000,8,0,33,0,3,0,2,Bradium,
5110,10614,15000,15000,6,10,25,25,6,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5111,10614,30000,30000,12,15,20,25,7,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5112,10614,30000,30000,12,15,20,25,8,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5113,10614,60000,60000,6,15,20,30,9,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5114,10614,60000,60000,6,15,20,30,10,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5115,10614,150000,150000,12,20,20,30,11,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5116,10614,150000,150000,12,20,20,30,12,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5117,10614,300000,300000,6,25,20,30,13,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5118,10614,300000,300000,6,30,15,35,14,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5119,10614,300000,300000,12,35,15,35,15,6,1,UHD Oridecon,Blessed Oridecon ⅡI
512,40,5000,5000,8,0,25,0,4,0,2,Bradium,
5120,10615,0,0,0,0,0,0,0,0,1,,
5121,10615,3000,3000,6,0,100,0,1,0,1,Oridecon,
5122,10615,3000,3000,6,0,50,0,2,0,1,Oridecon,
5123,10615,6000,6000,12,0,33,0,3,0,1,Oridecon,
5124,10615,6000,6000,12,0,25,0,4,0,1,Oridecon,
5125,10615,15000,15000,6,10,25,25,5,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5126,10615,15000,15000,6,10,25,25,6,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5127,10615,30000,30000,12,15,20,25,7,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5128,10615,30000,30000,12,15,20,25,8,6,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5129,10615,60000,60000,6,15,20,30,9,6,1,HD Oridecon,Blessed Oridecon Ⅱ
513,40,10000,10000,4,10,25,25,5,4,2,Enriched Bradium,Blessed Bradium Ⅰ
5130,10615,60000,60000,6,15,20,30,10,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5131,10615,150000,150000,12,20,20,30,11,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5132,10615,150000,150000,12,20,20,30,12,6,1,HD Oridecon,Blessed Oridecon Ⅱ
5133,10615,300000,300000,6,25,20,30,13,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5134,10615,300000,300000,6,30,15,35,14,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5135,10615,300000,300000,12,35,15,35,15,6,1,UHD Oridecon,Blessed Oridecon ⅡI
5136,10617,0,0,0,0,0,0,0,0,1,,
5137,10617,1000,1000,2,0,100,0,1,0,1,Elunium,
5138,10617,1000,1000,2,0,50,0,2,0,1,Elunium,
5139,10617,2000,2000,4,0,33,0,3,0,1,Elunium,
514,40,10000,10000,4,10,25,25,6,4,2,Enriched Bradium,Blessed Bradium Ⅰ
5140,10617,2000,2000,4,0,25,0,4,0,1,Elunium,
5141,10617,5000,5000,2,10,25,25,5,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5142,10617,5000,5000,2,10,25,25,6,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5143,10617,10000,10000,4,15,20,25,7,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5144,10617,10000,10000,4,15,20,25,8,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5145,10617,20000,20000,2,15,20,30,9,2,1,HD Elunium,Blessed Elunium Ⅱ
5146,10617,20000,20000,2,15,20,30,10,2,1,HD Elunium,Blessed Elunium Ⅱ
5147,10617,50000,50000,4,20,20,30,11,2,1,HD Elunium,Blessed Elunium Ⅱ
5148,10617,50000,50000,4,20,20,30,12,2,1,HD Elunium,Blessed Elunium Ⅱ
5149,10617,100000,100000,2,25,20,30,13,2,1,UHD Elunium,Blessed Elunium ⅡI
515,40,20000,20000,8,15,20,25,7,4,2,Enriched Bradium,Blessed Bradium Ⅰ
5150,10617,100000,100000,2,30,15,35,14,2,1,UHD Elunium,Blessed Elunium ⅡI
5151,10617,100000,100000,4,35,15,35,15,2,1,UHD Elunium,Blessed Elunium ⅡI
5152,10618,0,0,0,0,0,0,0,0,1,,
5153,10618,1000,1000,2,0,100,0,1,0,1,Elunium,
5154,10618,1000,1000,2,0,50,0,2,0,1,Elunium,
5155,10618,2000,2000,4,0,33,0,3,0,1,Elunium,
5156,10618,2000,2000,4,0,25,0,4,0,1,Elunium,
5157,10618,5000,5000,2,10,25,25,5,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5158,10618,5000,5000,2,10,25,25,6,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5159,10618,10000,10000,4,15,20,25,7,2,1,Enriched Elunium,Blessed Elunium Ⅰ
516,40,20000,20000,8,15,20,25,8,4,2,Enriched Bradium,Blessed Bradium Ⅰ
5160,10618,10000,10000,4,15,20,25,8,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5161,10618,20000,20000,2,15,20,30,9,2,1,HD Elunium,Blessed Elunium Ⅱ
5162,10618,20000,20000,2,15,20,30,10,2,1,HD Elunium,Blessed Elunium Ⅱ
5163,10618,50000,50000,4,20,20,30,11,2,1,HD Elunium,Blessed Elunium Ⅱ
5164,10618,50000,50000,4,20,20,30,12,2,1,HD Elunium,Blessed Elunium Ⅱ
5165,10618,100000,100000,2,25,20,30,13,2,1,UHD Elunium,Blessed Elunium ⅡI
5166,10618,100000,100000,2,30,15,35,14,2,1,UHD Elunium,Blessed Elunium ⅡI
5167,10618,100000,100000,4,35,15,35,15,2,1,UHD Elunium,Blessed Elunium ⅡI
5168,10619,0,0,0,0,0,0,0,0,1,,
5169,10619,1000,1000,2,0,100,0,1,0,1,Elunium,
517,40,50000,50000,4,15,20,30,9,4,2,HD Bradium,Blessed Bradium Ⅰ
5170,10619,1000,1000,2,0,50,0,2,0,1,Elunium,
5171,10619,2000,2000,4,0,33,0,3,0,1,Elunium,
5172,10619,2000,2000,4,0,25,0,4,0,1,Elunium,
5173,10619,5000,5000,2,10,25,25,5,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5174,10619,5000,5000,2,10,25,25,6,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5175,10619,10000,10000,4,15,20,25,7,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5176,10619,10000,10000,4,15,20,25,8,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5177,10619,20000,20000,2,15,20,30,9,2,1,HD Elunium,Blessed Elunium Ⅱ
5178,10619,20000,20000,2,15,20,30,10,2,1,HD Elunium,Blessed Elunium Ⅱ
5179,10619,50000,50000,4,20,20,30,11,2,1,HD Elunium,Blessed Elunium Ⅱ
518,40,50000,50000,4,15,20,30,10,4,2,HD Bradium,Blessed Bradium Ⅰ
5180,10619,50000,50000,4,20,20,30,12,2,1,HD Elunium,Blessed Elunium Ⅱ
5181,10619,100000,100000,2,25,20,30,13,2,1,UHD Elunium,Blessed Elunium ⅡI
5182,10619,100000,100000,2,30,15,35,14,2,1,UHD Elunium,Blessed Elunium ⅡI
5183,10619,100000,100000,4,35,15,35,15,2,1,UHD Elunium,Blessed Elunium ⅡI
5184,10620,0,0,0,0,0,0,0,0,1,,
5185,10620,1000,1000,2,0,100,0,1,0,1,Elunium,
5186,10620,1000,1000,2,0,50,0,2,0,1,Elunium,
5187,10620,2000,2000,4,0,33,0,3,0,1,Elunium,
5188,10620,2000,2000,4,0,25,0,4,0,1,Elunium,
5189,10620,5000,5000,2,10,25,25,5,2,1,Enriched Elunium,Blessed Elunium Ⅰ
519,40,100000,100000,8,20,20,30,11,4,2,HD Bradium,Blessed Bradium Ⅰ
5190,10620,5000,5000,2,10,25,25,6,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5191,10620,10000,10000,4,15,20,25,7,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5192,10620,10000,10000,4,15,20,25,8,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5193,10620,20000,20000,2,15,20,30,9,2,1,HD Elunium,Blessed Elunium Ⅱ
5194,10620,20000,20000,2,15,20,30,10,2,1,HD Elunium,Blessed Elunium Ⅱ
5195,10620,50000,50000,4,20,20,30,11,2,1,HD Elunium,Blessed Elunium Ⅱ
5196,10620,50000,50000,4,20,20,30,12,2,1,HD Elunium,Blessed Elunium Ⅱ
5197,10620,100000,100000,2,25,20,30,13,2,1,UHD Elunium,Blessed Elunium ⅡI
5198,10620,100000,100000,2,30,15,35,14,2,1,UHD Elunium,Blessed Elunium ⅡI
5199,10620,100000,100000,4,35,15,35,15,2,1,UHD Elunium,Blessed Elunium ⅡI
52,4,100000,100000,8,20,20,30,12,4,1,HD Oridecon,Blessed Oridecon Ⅰ
520,40,100000,100000,8,20,20,30,12,4,2,HD Bradium,Blessed Bradium Ⅰ
5200,10621,0,0,0,0,0,0,0,0,1,,
5201,10621,1000,1000,2,0,100,0,1,0,1,Elunium,
5202,10621,1000,1000,2,0,50,0,2,0,1,Elunium,
5203,10621,2000,2000,4,0,33,0,3,0,1,Elunium,
5204,10621,2000,2000,4,0,25,0,4,0,1,Elunium,
5205,10621,5000,5000,2,10,25,25,5,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5206,10621,5000,5000,2,10,25,25,6,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5207,10621,10000,10000,4,15,20,25,7,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5208,10621,10000,10000,4,15,20,25,8,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5209,10621,20000,20000,2,15,20,30,9,2,1,HD Elunium,Blessed Elunium Ⅱ
521,41,0,0,0,0,0,0,0,0,1,,
5210,10621,20000,20000,2,15,20,30,10,2,1,HD Elunium,Blessed Elunium Ⅱ
5211,10621,50000,50000,4,20,20,30,11,2,1,HD Elunium,Blessed Elunium Ⅱ
5212,10621,50000,50000,4,20,20,30,12,2,1,HD Elunium,Blessed Elunium Ⅱ
5213,10621,100000,100000,2,25,20,30,13,2,1,UHD Elunium,Blessed Elunium ⅡI
5214,10621,100000,100000,2,30,15,35,14,2,1,UHD Elunium,Blessed Elunium ⅡI
5215,10621,100000,100000,4,35,15,35,15,2,1,UHD Elunium,Blessed Elunium ⅡI
5216,10622,0,0,0,0,0,0,0,0,1,,
5217,10622,1000,1000,2,0,100,0,1,0,1,Elunium,
5218,10622,1000,1000,2,0,50,0,2,0,1,Elunium,
5219,10622,2000,2000,4,0,33,0,3,0,1,Elunium,
522,41,1000,1000,2,0,100,0,1,0,1,Bradium,
5220,10622,2000,2000,4,0,25,0,4,0,1,Elunium,
5221,10622,5000,5000,2,10,25,25,5,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5222,10622,5000,5000,2,10,25,25,6,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5223,10622,10000,10000,4,15,20,25,7,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5224,10622,10000,10000,4,15,20,25,8,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5225,10622,20000,20000,2,15,20,30,9,2,1,HD Elunium,Blessed Elunium Ⅱ
5226,10622,20000,20000,2,15,20,30,10,2,1,HD Elunium,Blessed Elunium Ⅱ
5227,10622,50000,50000,4,20,20,30,11,2,1,HD Elunium,Blessed Elunium Ⅱ
5228,10622,50000,50000,4,20,20,30,12,2,1,HD Elunium,Blessed Elunium Ⅱ
5229,10622,100000,100000,2,25,20,30,13,2,1,UHD Elunium,Blessed Elunium ⅡI
523,41,1000,1000,2,0,50,0,2,0,1,Bradium,
5230,10622,100000,100000,2,30,15,35,14,2,1,UHD Elunium,Blessed Elunium ⅡI
5231,10622,100000,100000,4,35,15,35,15,2,1,UHD Elunium,Blessed Elunium ⅡI
5232,10623,0,0,0,0,0,0,0,0,1,,
5233,10623,1000,1000,2,0,100,0,1,0,1,Elunium,
5234,10623,1000,1000,2,0,50,0,2,0,1,Elunium,
5235,10623,2000,2000,4,0,33,0,3,0,1,Elunium,
5236,10623,2000,2000,4,0,25,0,4,0,1,Elunium,
5237,10623,5000,5000,2,10,25,25,5,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5238,10623,5000,5000,2,10,25,25,6,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5239,10623,10000,10000,4,15,20,25,7,2,1,Enriched Elunium,Blessed Elunium Ⅰ
524,41,2000,2000,4,0,33,0,3,0,1,Bradium,
5240,10623,10000,10000,4,15,20,25,8,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5241,10623,20000,20000,2,15,20,30,9,2,1,HD Elunium,Blessed Elunium Ⅱ
5242,10623,20000,20000,2,15,20,30,10,2,1,HD Elunium,Blessed Elunium Ⅱ
5243,10623,50000,50000,4,20,20,30,11,2,1,HD Elunium,Blessed Elunium Ⅱ
5244,10623,50000,50000,4,20,20,30,12,2,1,HD Elunium,Blessed Elunium Ⅱ
5245,10623,100000,100000,2,25,20,30,13,2,1,UHD Elunium,Blessed Elunium ⅡI
5246,10623,100000,100000,2,30,15,35,14,2,1,UHD Elunium,Blessed Elunium ⅡI
5247,10623,100000,100000,4,35,15,35,15,2,1,UHD Elunium,Blessed Elunium ⅡI
5248,10624,0,0,0,0,0,0,0,0,1,,
5249,10624,1000,1000,2,0,100,0,1,0,1,Elunium,
525,41,2000,2000,4,0,25,0,4,0,1,Bradium,
5250,10624,1000,1000,2,0,50,0,2,0,1,Elunium,
5251,10624,2000,2000,4,0,33,0,3,0,1,Elunium,
5252,10624,2000,2000,4,0,25,0,4,0,1,Elunium,
5253,10624,5000,5000,2,10,25,25,5,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5254,10624,5000,5000,2,10,25,25,6,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5255,10624,10000,10000,4,15,20,25,7,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5256,10624,10000,10000,4,15,20,25,8,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5257,10624,20000,20000,2,15,20,30,9,2,1,HD Elunium,Blessed Elunium Ⅱ
5258,10624,20000,20000,2,15,20,30,10,2,1,HD Elunium,Blessed Elunium Ⅱ
5259,10624,50000,50000,4,20,20,30,11,2,1,HD Elunium,Blessed Elunium Ⅱ
526,41,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
5260,10624,50000,50000,4,20,20,30,12,2,1,HD Elunium,Blessed Elunium Ⅱ
5261,10624,100000,100000,2,25,20,30,13,2,1,UHD Elunium,Blessed Elunium ⅡI
5262,10624,100000,100000,2,30,15,35,14,2,1,UHD Elunium,Blessed Elunium ⅡI
5263,10624,100000,100000,4,35,15,35,15,2,1,UHD Elunium,Blessed Elunium ⅡI
5264,10625,0,0,0,0,0,0,0,0,1,,
5265,10625,1000,1000,2,0,100,0,1,0,1,Elunium,
5266,10625,1000,1000,2,0,50,0,2,0,1,Elunium,
5267,10625,2000,2000,4,0,33,0,3,0,1,Elunium,
5268,10625,2000,2000,4,0,25,0,4,0,1,Elunium,
5269,10625,5000,5000,2,10,25,25,5,2,1,Enriched Elunium,Blessed Elunium Ⅰ
527,41,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
5270,10625,5000,5000,2,10,25,25,6,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5271,10625,10000,10000,4,15,20,25,7,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5272,10625,10000,10000,4,15,20,25,8,2,1,Enriched Elunium,Blessed Elunium Ⅰ
5273,10625,20000,20000,2,15,20,30,9,2,1,HD Elunium,Blessed Elunium Ⅱ
5274,10625,20000,20000,2,15,20,30,10,2,1,HD Elunium,Blessed Elunium Ⅱ
5275,10625,50000,50000,4,20,20,30,11,2,1,HD Elunium,Blessed Elunium Ⅱ
5276,10625,50000,50000,4,20,20,30,12,2,1,HD Elunium,Blessed Elunium Ⅱ
5277,10625,100000,100000,2,25,20,30,13,2,1,UHD Elunium,Blessed Elunium ⅡI
5278,10625,100000,100000,2,30,15,35,14,2,1,UHD Elunium,Blessed Elunium ⅡI
5279,10625,100000,100000,4,35,15,35,15,2,1,UHD Elunium,Blessed Elunium ⅡI
528,41,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
5280,10626,0,0,0,0,0,0,0,0,1,,
5281,10626,1000,1000,2,0,100,0,1,0,1,Oridecon,
5282,10626,1000,1000,2,0,50,0,2,0,1,Oridecon,
5283,10626,2000,2000,4,0,33,0,3,0,1,Oridecon,
5284,10626,2000,2000,4,0,25,0,4,0,1,Oridecon,
5285,10626,5000,5000,2,10,25,25,5,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5286,10626,5000,5000,2,10,25,25,6,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5287,10626,10000,10000,4,15,20,25,7,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5288,10626,10000,10000,4,15,20,25,8,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5289,10626,20000,20000,2,15,20,30,9,2,1,HD Oridecon,Blessed Oridecon Ⅱ
529,41,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
5290,10626,20000,20000,2,15,20,30,10,2,1,HD Oridecon,Blessed Oridecon Ⅱ
5291,10626,50000,50000,4,20,20,30,11,2,1,HD Oridecon,Blessed Oridecon Ⅱ
5292,10626,50000,50000,4,20,20,30,12,2,1,HD Oridecon,Blessed Oridecon Ⅱ
5293,10626,100000,100000,2,25,20,30,13,2,1,UHD Oridecon,Blessed Oridecon ⅡI
5294,10626,100000,100000,2,30,15,35,14,2,1,UHD Oridecon,Blessed Oridecon ⅡI
5295,10626,100000,100000,4,35,15,35,15,2,1,UHD Oridecon,Blessed Oridecon ⅡI
5296,10627,0,0,0,0,0,0,0,0,1,,
5297,10627,1000,1000,2,0,100,0,1,0,1,Oridecon,
5298,10627,1000,1000,2,0,50,0,2,0,1,Oridecon,
5299,10627,2000,2000,4,0,33,0,3,0,1,Oridecon,
53,5,0,0,0,0,0,0,0,0,2,,
530,41,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
5300,10627,2000,2000,4,0,25,0,4,0,1,Oridecon,
5301,10627,5000,5000,2,10,25,25,5,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5302,10627,5000,5000,2,10,25,25,6,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5303,10627,10000,10000,4,15,20,25,7,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5304,10627,10000,10000,4,15,20,25,8,2,1,Enriched Oridecon,Blessed Oridecon Ⅰ
5305,10627,20000,20000,2,15,20,30,9,2,1,HD Oridecon,Blessed Oridecon Ⅱ
5306,10627,20000,20000,2,15,20,30,10,2,1,HD Oridecon,Blessed Oridecon Ⅱ
5307,10627,50000,50000,4,20,20,30,11,2,1,HD Oridecon,Blessed Oridecon Ⅱ
5308,10627,50000,50000,4,20,20,30,12,2,1,HD Oridecon,Blessed Oridecon Ⅱ
5309,10627,100000,100000,2,25,20,30,13,2,1,UHD Oridecon,Blessed Oridecon ⅡI
531,41,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
5310,10627,100000,100000,2,30,15,35,14,2,1,UHD Oridecon,Blessed Oridecon ⅡI
5311,10627,100000,100000,4,35,15,35,15,2,1,UHD Oridecon,Blessed Oridecon ⅡI
5312,10628,1000,1000,0,0,0,0,0,0,1,,
5313,10628,1000,1000,2,0,100,0,1,0,1,Bradium,
5314,10628,1000,1000,2,0,50,0,2,0,1,Bradium,
