id,name,description,group_id,is_damage_skill,max_level,type,cooldown,job,res_id,cost,is_mount_combat,is_show_skill_tree,fixed_cooldown,combo,range,require_mount_combat,pet_skill_type,is_pet_skill_can_use_when_master_die,pet_skill_element,suit_skills_or_not
5000174,Divine: Penetration Break,Decreases the target's Final Physical Penetration and Final Magic Penetration by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500274,,0,1,6000.0,-9999,-9999,0,1,0,0,0
5000175,Divine: Buff Break,Decreases the target's Final Physical Damage Bonus and Final Magic Damage Bonus by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500275,,0,1,6000.0,-9999,-9999,0,1,0,0,0
5000176,Divine: Reduction Break,Decreases the target's Final Physical Damage Reduction and Final Magic Damage Reduction by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500276,,0,1,6000.0,-9999,-9999,0,1,0,0,0
5000177,Mystic Skill: Attack Break,Decreases the target's P.ATK and M.ATK by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500277,,0,1,6000.0,-9999,-9999,0,2,0,0,0
5000178,Mystic Skill: Crit Break,Decreases the target's Crit Damage Bonus and Crit Damage Reduction by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500278,,0,1,6000.0,-9999,-9999,0,2,0,0,0
5000179,Mystic Skill: Healing Break,Decreases the target's Bonus Heal and Bonus Heal Received by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500279,,0,1,6000.0,-9999,-9999,0,2,0,0,0
5000180,Mystic Skill: State Break,Decreases the target's Debuff Resistance and Debuff Duration Reduction by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500280,,0,1,6000.0,-9999,-9999,0,2,0,0,0
5000181,Ultimate Skill: Final Break,Decreases the target's Final Damage Bonus and Final Damage Reduction by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500281,,0,1,6000.0,-9999,-9999,0,3,0,0,0
5000182,Ultimate Skill: Buff Break,Decreases the target's PVP Final Physical Damage Bonus and PVP Final Magic Damage Bonus by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500282,,0,1,6000.0,-9999,-9999,0,3,0,0,0
5000183,Ultimate Skill: Reduction Break,Decreases the target's PVP Final Physical Damage Reduction and PVP Final Magic Damage Reduction by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500283,,0,1,6000.0,-9999,-9999,0,3,0,0,0
5000184,Ultimate Skill: State Break,Decreases the target's PVP Debuff Duration Reduction and PVP Debuff Resistance by <color=#44afee>%s%%</color> each. Stacks up to <color=#44afee>4</color> times and lasts for <color=#44afee>12</color> seconds. Cooldown is <color=#44afee>6</color> seconds.,0,0,12,1,,99,5500284,,0,1,6000.0,-9999,-9999,0,3,0,0,0
5000185,Divine: Fire Enhancement,Increases their master's Fire Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500102,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5000186,Divine: Fire Resistance,Decreases damage received by their master from Fire attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500106,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5000187,Divine: Fire Attribute Attack,Changes their master's weapon's attribute into Fire and increases their master's Fire Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500110,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5000188,Divine: Fire Attribute Armor,Changes their master's armor's attribute into Fire and decreases damage received by their master from Fire attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500114,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5000189,Divine: Vital Burn,"Applies the HP Burn state to an enemy, decreasing their HP by <color=#44afee>%s%%</color> of Max HP every <color=#44afee>3</color> seconds for <color=#44afee>15</color> seconds. Cooldown is <color=#44afee>60</color> seconds. This effect cannot stack. Not effective against Bosses, MVPs, and Minis.",0,0,12,1,,99,5500118,,0,1,60000.0,-9999,-9999,0,1,0,0,0
5000190,Divine: Magic Burn,"Applies the SP Burn state to an enemy, decreasing their SP by <color=#44afee>%s%%</color> of Max SP every <color=#44afee>3</color> seconds for <color=#44afee>15</color> seconds. Cooldown is <color=#44afee>60</color> seconds. This effect cannot stack. Not effective against Bosses, MVPs, and Minis.",0,0,12,1,,99,5500125,,0,1,60000.0,-9999,-9999,0,1,0,0,0
5000191,Mystic Skill: Fire Bolt,"Summons a fire bolt from the sky, dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own to an enemy. Cooldown is <color=#44afee>6</color> seconds.",0,1,12,1,,99,5500142,,0,1,6000.0,-9999,-9999,0,2,0,0,0
5000192,Mystic Skill: Fire Ball,"Summons a fireball from the sky, dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own to the target and enemies within 1.5 meters. Cooldown is <color=#44afee>6</color> seconds.",0,1,12,1,,99,5500146,,0,1,6000.0,-9999,-9999,0,2,0,0,0
5000193,Mystic Skill: Fire Pillar,"Summons a fire pillar, dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own to within 4 meters every second for <color=#44afee>3</color> seconds. Cooldown is <color=#44afee>12</color> seconds.",0,1,12,1,,99,5500150,,0,1,12000.0,-9999,-9999,0,2,0,0,0
5000194,Mystic Skill: Meteor Storm,"Summons <color=#44afee>6</color> meteors, with each meteor dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own upon hitting an enemy. Cooldown is <color=#44afee>18</color> seconds.",0,1,12,1,,99,5500154,,0,1,18000.0,-9999,-9999,0,2,0,0,0
5000195,Ultimate Skill: Fire Bolt,"Summons a rain of fire arrows from the sky, randomly hitting enemies 1-3 time(s) and dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own. Adds a Fire Mark stack upon casting. Once <color=#44afee>4</color> stacks are accumulated, gain <color=#44afee>%s%%</color> Fire Enhancement for <color=#44afee>15</color> seconds. Mark stacks cannot be accumulated while this effect is active.",0,1,12,1,,99,5500142,,0,1,6000.0,-9999,-9999,0,3,0,0,0
5000196,Ultimate Skill: Fire Ball,"Summons a fireball from the sky, dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own to the target and enemies within 2.5 meters around them. Adds a Fire Mark stack to their master upon casting. Once <color=#44afee>4</color> stacks are accumulated, gain <color=#44afee>%s%%</color> Fire Enhancement for <color=#44afee>15</color> seconds. Mark stacks cannot be accumulated while this effect is active.",0,1,12,1,,99,5500146,,0,1,6000.0,-9999,-9999,0,3,0,0,0
5000197,Ultimate Skill: Fire Pillar,"Summons a pillar of flames, dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own per second to enemies within 4 meters for <color=#44afee>3</color> seconds. Adds a Fire Mark stack upon casting. Once <color=#44afee>4</color> stacks are accumulated, gain <color=#44afee>%s%%</color> Fire Enhancement for <color=#44afee>15</color> seconds. Mark stacks cannot be accumulated while this effect is active.",0,1,12,1,,99,5500150,,0,1,12000.0,-9999,-9999,0,3,0,0,0
5000198,Ultimate Skill: Meteor Storm,"Summons <color=#44afee>6</color> meteors from the sky, with each meteor dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own to the hit target. Adds a Fire Mark stack upon casting. Once <color=#44afee>4</color> stacks are accumulated, gain <color=#44afee>%s%%</color> Fire Enhancement for <color=#44afee>15</color> seconds. Mark stacks cannot be accumulated while this effect is active.",0,1,12,1,,99,5500154,,0,1,18000.0,-9999,-9999,0,3,0,0,0
50002101,,,0,1,1,2,2000.0,0,50002101,0.0,0,0,,0.0,-9999,0,1,0,0,0
5001001,Divine: Poison Enhancement,Increases their master’s Poison attribute enhancement by <color=#FFA500>%s%%</color> for <color=#FFA500>6</color>s. <color=#FFA500>15</color>-second cooldown. Cannot be stacked.,0,0,12,1,,99,1412001,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001002,Divine: Poison Resistance,Reduces damage dealt to their master by Poison attribute monsters by <color=#FFA500>%s%%</color> for <color=#FFA500>6</color>s. <color=#FFA500>15</color>-second cooldown. Cannot be stacked.,0,0,12,1,,99,5510002,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001003,Divine: Poison Attribute Attack,Changes their master’s weapon’s attributes to Poison for <color=#FFA500>6</color>s and grants an additional <color=#FFA500>%s%%</color>%% Poison Enhancement. <color=#FFA500>15</color>-second cooldown. Cannot be stacked.,0,0,12,1,,99,5510003,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001004,Divine: Poison Attribute Armor,Changes their master’s armor’s attribute to Poison for <color=#FFA500>6</color>s and grants a <color=#FFA500>%s%%</color>%% reduction in damage taken from Poison attribute monsters. <color=#FFA500>15</color>-second cooldown. Cannot be stacked.,0,0,12,1,,99,5510004,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001005,Divine: Detoxify,Detoxifies their master and grants Poison Immunity for <color=#FFA500>6</color>s. Recovers <color=#FFA500>%s%%</color> of master’s Max HP upon detoxification. <color=#FFA500>15</color>-second cooldown.,0,0,12,1,,99,5510005,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001006,Divine: Venom Splasher,"Instantly detonates all virus carriers within a 6-meter radius, dealing Poison attribute Physical Damage equal to <color=#FFA500>%s%% x number of Poison stacks</color> x Physical Attack, while purifying all poison effects. <color=#FFA500>15</color>-second cooldown.",0,1,12,1,,99,5510006,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001007,Ultimate: Venom Knife,"Attacks an enemy with Venom Knife, dealing 2 stages of Poison attribute Physical Damage equal to <color=#FFA500>%s%%</color> Physical Attack. <color=#FFA500>6</color>-second cooldown.",0,1,12,1,,99,5510007,,0,1,6000.0,-9999,-9999,0,2,0,0,0
5001008,Ultimate: Venom Dart,"Casts Venom Dart, dealing Poison attribute Physical Damage equal to <color=#FFA500>%s%%</color> Physical Attack to a single enemy, and inflicting the target with Poison for <color=#FFA500>4</color>s. <color=#FFA500>12</color>-second cooldown.",0,1,12,1,,99,5510008,,0,1,12000.0,-9999,-9999,0,2,0,0,0
5001009,Ultimate: Venom Mist,Casts Venom Mist in a 4-meter radius. Enemies who are enveloped by the mist suffer Poison attribute Physical Damage equal to <color=#FFA500>%s%%</color> of Physical Attack. The venom mist casts will disappear after <color=#FFA500>3</color>s. <color=#FFA500>12</color>-second cooldown.,0,1,12,1,,99,5510009,,0,1,12000.0,-9999,-9999,0,2,0,0,0
5001010,Ultimate: Venom Diffusion,Inflicts Poison attribute Physical Damage equal to <color=#FFA500>%s%%</color> Physical Attack on enemies within a 3-meter radius. <color=#FFA500>18</color>-second countdown.,0,1,12,1,,99,5510010,,0,1,18000.0,-9999,-9999,0,2,0,0,0
5001011,Arcane: Venom Knife,"Attacks an enemy with Venom Knife, dealing 2 stages of Poison attribute Physical Damage equal to <color=#FFA500>%s%%</color> Physical Attack. If the target of the attack is already inflicted with Poison, they take an additional 50% damage. <color=#FFA500>9</color>-second cooldown.",0,1,12,1,,99,5510007,,0,1,9000.0,-9999,-9999,0,3,0,0,0
5001012,Arcane: Venom Dart,"Casts Venom Dart, dealing Poison attribute Physical Damage equal to <color=#FFA500>%s%%</color> Physical Attack to a single enemy, inflicting the target with Poison for <color=#FFA500>4</color>s, and dealing an additional True Damage equal to <color=#FFA500>%s%%</color> max HP (does not apply to Boss monsters.) <color=#FFA500>15</color>-second cooldown.",0,1,12,1,,99,5510008,,0,1,15000.0,-9999,-9999,0,3,0,0,0
5001013,Arcane: Venom Mist,"Casts Venom Mist in a 4-meter radius. Enemies who are enveloped by the mist suffer Poison attribute Physical Damage equal to <color=#FFA500>%s%%</color> of Physical Attack. At the same time, one stack of Poison will be inflicted per second, lasting <color=#FFA500>5</color>s. After <color=#FFA500>5</color>s, the Venom Mist cast will disappear. <color=#FFA500>15</color>-second cooldown.",0,1,12,1,,99,5510009,,0,1,15000.0,-9999,-9999,0,3,0,0,0
5001014,Arcane: Venom Diffusion,"Inflicts Poison attribute Physical Damage equal to <color=#FFA500>%s%%</color> Physical Attack on enemies within a 3-meter radius and casts one stack of Poison on the target, which lasts for <color=#FFA500>5</color>s. <color=#FFA500>18</color>-second countdown.",0,1,12,1,,99,5510010,,0,1,18000.0,-9999,-9999,0,3,0,0,0
5001103,Divine: Wind Enhancement,Increases their master's Wind Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500103,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001104,Divine: Water Enhancement,Increases their master's Water Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500104,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001107,Divine: Wind Resistance,Decreases damage received by their master from Wind attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500107,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001108,Divine: Water Resistance,Decreases damage received by their master from Water attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500108,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001111,Divine: Wind Attribute Attack,Changes their master's weapon's attribute into Wind and increases their master's Wind Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500111,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001112,Divine: Water Attribute Attack,Changes their master's weapon's attribute into Water and increases their master's Water Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500112,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001115,Divine: Wind Attribute Armor,Changes their master's armor's attribute into Wind and decreases damage received by their master from Wind attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500115,,0,1,15000.0,-9999,-9999,0,1,0,0,0
5001116,Divine: Water Attribute Armor,Changes their master's armor's attribute into Water and decreases damage received by their master from Water attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.,0,0,12,1,,99,5500116,,0,1,15000.0,-9999,-9999,0,1,0,0,0
