id,name,description
5001101,Holy Attribute Mastery,Grants <color=#d14d75>%s%%</color> Holy Attribute Enhancement to the pet and its owner for <color=#d14d75>60</color> seconds.
5001102,Holy Attribute Proficiency,The pet and its owner deal <color=#d14d75>%s%%</color> more damage to Holy attribute targets and receive <color=#d14d75>%s%%</color> less Holy damage for <color=#d14d75>60</color> seconds.
5001103,Holy Light,"Smites the enemy with divine light, dealing Holy magic damage equal to <color=#d14d75>%s%%</color> of M.ATK and dispelling the Kyrie Eleison effect."
5100101,Scavenge,
5100201,Luck,
5101501,Skel Phantom,
5101901,Sonic Blow,
5102301,Tenacious,
5102601,Soul Falcon,
5102701,Magic Comprehension,
53200101,Guess the Hat starts,
5500101,Divine: Earth Enhancement,Increases their master's Earth Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500102,Divine: Fire Enhancement,Increases their master's Fire Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500103,Divine: Wind Enhancement,Increases their master's Wind Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500104,Divine: Water Enhancement,Increases their master's Water Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500105,Divine: Earth Resistance,Decreases damage received by their master from Earth attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500106,Divine: Fire Resistance,Decreases damage received by their master from Fire attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500107,Divine: Wind Resistance,Decreases damage received by their master from Wind attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500108,Divine: Water Resistance,Decreases damage received by their master from Water attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500109,Divine: Earth Attribute Attack,Changes their master's weapon's attribute into Earth and increases their master's Earth Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500110,Divine: Fire Attribute Attack,Changes their master's weapon's attribute into Fire and increases their master's Fire Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500111,Divine: Wind Attribute Attack,Changes their master's weapon's attribute into Wind and increases their master's Wind Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500112,Divine: Water Attribute Attack,Changes their master's weapon's attribute into Water and increases their master's Water Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500113,Divine: Earth Attribute Armor,Changes their master's armor's attribute into Earth and decreases damage received by their master from Earth attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500114,Divine: Fire Attribute Armor,Changes their master's armor's attribute into Fire and decreases damage received by their master from Fire attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500115,Divine: Wind Attribute Armor,Changes their master's armor's attribute into Wind and decreases damage received by their master from Wind attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500116,Divine: Water Attribute Armor,Changes their master's armor's attribute into Water and decreases damage received by their master from Water attribute monsters by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500117,Divine: Slough,"Traps all enemies within 5 meters of their master in the mud, decreasing the target's Movement Speed by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack."
5500118,Divine: Vital Burn,"Applies the HP Burn state to an enemy, decreasing their HP by <color=#44afee>%s%%</color> of Max HP every <color=#44afee>3</color> seconds for <color=#44afee>15</color> seconds. Cooldown is <color=#44afee>60</color> seconds. This effect cannot stack. Not effective against Bosses, MVPs, and Minis."
5500119,Divine: Frost Shield,Grants their master a Frost Shield that has a <color=#44afee>%s%%</color> chance to freeze the target for <color=#44afee>1</color> second upon taking damage. The shield lasts for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>30</color> seconds. This effect cannot stack.
5500120,Divine: Weapon Break,"Applies the Weapon Breakage state to an enemy, decreasing their Final Damage Bonus by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack. Not effective against Bosses, MVPs, and Minis."
5500121,Divine: Hardened Skin,Increases their master's Debuff Resistance and Debuff Duration Reduction by <color=#44afee>%s%%</color> each for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack.
5500122,Divine: Magic Burn,"Applies the SP Burn state to an enemy, decreasing their SP by <color=#44afee>%s%%</color> of Max SP every <color=#44afee>3</color> seconds for <color=#44afee>15</color> seconds. Cooldown is <color=#44afee>60</color> seconds. This effect cannot stack. Not effective against Bosses, MVPs, and Minis."
5500123,Divine: Ice Shield,Grants their master an Ice Shield that can block damage equal to <color=#44afee>%s%%</color> of Max HP for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>30</color> seconds. This effect cannot stack.
5500124,Divine: Armor Break,"Applies the Armor Breakage state to an enemy, decreasing their Final Damage Reduction by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>15</color> seconds. This effect cannot stack. Not effective against Bosses, MVPs, and Minis."
5500125,Mystic Skill: Earth Spike,"Causes earth spikes to suddenly erupt from the ground, dealing <color=#44afee>%s%%</color> Earth damage of a type that matches your own to enemies within 1.5 meters. Cooldown is <color=#44afee>6</color> seconds."
5500126,Mystic Skill: Fire Bolt,"Summons a fire bolt from the sky, dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own to an enemy. Cooldown is <color=#44afee>6</color> seconds."
5500127,Mystic Skill: Cold Bolt,"Summons an ice bolt from the sky, dealing <color=#44afee>%s%%</color> Water damage of a type that matches your own to an enemy. Cooldown is <color=#44afee>6</color> seconds."
5500128,Mystic Skill: Lightning Bolt,"Summons a lightning bolt from the sky, dealing <color=#44afee>%s%%</color> Wind damage of a type that matches your own to an enemy. Cooldown is <color=#44afee>6</color> seconds."
5500129,Mystic Skill: Heaven's Drive,"Commands spikes to protrude from the ground, dealing <color=#44afee>%s%%</color> Earth damage of a type that matches your own to an enemy. Cooldown is <color=#44afee>6</color> seconds."
5500130,Mystic Skill: Fire Ball,"Summons a fireball from the sky, dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own to the target and enemies within 1.5 meters. Cooldown is <color=#44afee>6</color> seconds."
5500131,Mystic Skill: Frost Diver,"Freezes mist, dealing <color=#44afee>%s%%</color> Water damage of a type that matches your own to enemies within 1.5 meters. Cooldown is <color=#44afee>6</color> seconds."
5500132,Mystic Skill: Jupitel Thunder,"Summons a ball of lightning, dealing <color=#44afee>%s%%</color> Wind damage of a type that matches your own to the target and enemies within 1.5 meters. Cooldown is <color=#44afee>6</color> seconds."
5500133,Mystic Skill: Abyssal Swamp,"Creates a mud puddle on the ground with a 4-meter range, dealing <color=#44afee>%s%%</color> Earth damage of a type that matches your own to enemies within range per second for <color=#44afee>3</color> seconds. Cooldown is <color=#44afee>12</color> seconds."
5500134,Mystic Skill: Fire Pillar,"Summons a fire pillar, dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own to within 4 meters every second for <color=#44afee>3</color> seconds. Cooldown is <color=#44afee>12</color> seconds."
5500135,Mystic Skill: Storm Gust,"Summons a blizzard, dealing <color=#44afee>%s%%</color> Water damage of a type that matches your own to enemies within 4 meters every second for <color=#44afee>3</color> seconds. Cooldown is <color=#44afee>12</color> seconds."
5500136,Mystic Skill: Chain Lightning,"Unleashes a chain of lightning bolts that jump between enemies <color=#44afee>18</color> times, each bolt dealing <color=#44afee>%s%%</color> Wind damage of a type that matches your own to the target. When there are no enemies for the lightning bolt to jump to, the last enemy will take the remaining damage of up to 3 hits. Cooldown is <color=#44afee>18</color> seconds."
5500137,Mystic Skill: Gravitational Field,"Rapidly increases the force of gravity on the ground, dealing <color=#44afee>%s%%</color> Earth damage of a type that matches your own to enemies within 4 meters every second for <color=#44afee>6</color> seconds. Cooldown is <color=#44afee>18</color> seconds."
5500138,Mystic Skill: Meteor Storm,"Summons <color=#44afee>6</color> meteors, with each meteor dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own upon hitting an enemy. Cooldown is <color=#44afee>18</color> seconds."
5500139,Mystic Skill: Frost Nova,"Freezes the surrounding air, dealing <color=#44afee>%s%%</color> Water damage of a type that matches your own to enemies within 4 meters. Cooldown is <color=#44afee>18</color> seconds."
5500140,Mystic Skill: Lord of Vermilion,"Forms a powerful lightning strike, dealing <color=#44afee>%s%%</color> Wind damage of a type that matches your own to enemies within 4 meters every second for <color=#44afee>3</color> seconds. Cooldown is <color=#44afee>12</color> seconds."
5500141,Ultimate Skill: Earth Spike,"Calls earth spikes to suddenly erupt from the ground, dealing <color=#44afee>%s%%</color> Earth damage of a type that matches your own to enemies within 2.5 meters. Adds an Earth Mark stack upon casting. Once <color=#44afee>4</color> stacks are accumulated, gain <color=#44afee>%s%%</color> Earth Enhancement for <color=#44afee>15</color> seconds. Mark stacks cannot be accumulated while this effect is active."
5500142,Ultimate Skill: Fire Bolt,"Summons a rain of fire arrows from the sky, randomly hitting enemies 1-3 time(s) and dealing <color=#44afee>%s%%</color> Fire damage of a type that matches your own. Adds a Fire Mark stack upon casting. Once <color=#44afee>4</color> stacks are accumulated, gain <color=#44afee>%s%%</color> Fire Enhancement for <color=#44afee>15</color> seconds. Mark stacks cannot be accumulated while this effect is active."
5500143,Ultimate Skill: Cold Bolt,"Summons a rain of ice arrows from the sky, randomly hitting enemies 1-3 time(s) and dealing <color=#44afee>%s%%</color> Water damage of a type that matches your own. Adds a Water Mark stack upon casting. Once <color=#44afee>4</color> stacks are accumulated, gain <color=#44afee>%s%%</color> Water Enhancement for <color=#44afee>15</color> seconds. Mark stacks cannot be accumulated while this effect is active."
5500144,Ultimate Skill: Lightning Bolt,"Summons a thunderbolt from the sky, randomly hitting enemies 1-3 time(s) and dealing <color=#44afee>%s%%</color> Wind damage of a type that matches your own. Adds a Wind Mark stack upon casting. Once <color=#44afee>4</color> stacks are accumulated, gain <color=#44afee>%s%%</color> Wind Enhancement for <color=#44afee>15</color> seconds. Mark stacks cannot be accumulated while this effect is active."
